"13903","20110220094","化学系2020级直博生党支部","化学系","5","5","5","5","5","5","1","2020/12/3 22:07:53"
"13904","20110220094","化学系2020级直博生党支部","化学系","5","5","5","5","5","5","1","2020/12/3 22:07:53"
"13905","20210220049","化学系2020级硕士生党支部","化学系","5","5","5","5","5","5","1","2020/12/3 22:06:28"
"13906","18210240004","计算机科学技术学院2018级计算机科硕党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:10:09"
"13907","18210240126","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:10:16"
"13908","18210240018","计算机科学技术学院2018级计算机科硕党支部","计算机科学技术学院","5","5","5","5","4","5","1","2020/12/3 22:14:19"
"13909","18210240174","计算机科学技术学院2018级计算机专硕第二党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:13:59"
"13910","18110860005","工程与应用技术研究院2018级党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 22:17:43"
"13911","19210440001","高分子科学系研究生第四党支部","高分子科学系","5","5","5","5","5","5","1","2020/12/3 22:18:57"
"13912","20210220009","化学系2020级硕士生党支部","化学系","4","4","4","4","4","4","1","2020/12/3 22:26:34"
"13913","18210240166","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:22:21"
"13914","18210240083","计算机科学技术学院2018级计算机专硕第二党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:40:10"
"13915","17210240123","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/3 22:42:39"
"13916","18210270013","法学院2018级法学硕士党支部","法学院","4","4","4","4","5","4","1","2020/12/3 22:48:52"
"13917","19110180007","数学科学学院博士生第一党支部","数学科学学院","0","3","0","0","3","3","1","2020/12/3 22:48:37"
"13918","19110180007","数学科学学院博士生第一党支部","数学科学学院","0","3","0","0","3","3","1","2020/12/3 22:48:37"
